,WGS84경도,WGS84위도,관할관청,모바일정류장ID,시군명,위치,이비카드정류장ID,정류소명,정류소번호,정류소영문명,중앙차로여부,표준정류장ID
1130,127.0711,37.2011167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 반송동,4199435.0,복합문화센터,37852.0,"City Hospital, Multi-Cultural Center",노변정류장,233001734
1131,127.0765667,37.2071,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 석우동,4199436.0,동탄보건지소.우체국,37853.0,"Dongtan Public Health Center, Post Office",노변정류장,233001735
1132,127.07895,37.2085,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 석우동,4199437.0,대우푸르지오.예당고등학교,37854.0,"Daewoo Prugio Apartment, Yedang High School",노변정류장,233001736
1133,126.7220667,37.1987,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 송산면,4170875.0,코스코밸리아파트,55356.0,COSCO Valley Apartment ,노변정류장,233001740
1134,126.7862167,37.1813,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 마도면,4170463.0,마도산업단지,37768.0,Mado Industrial Complex,노변정류장,233001742
1135,126.7943333,37.1919833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 마도면,4170464.0,마도교차로,37769.0,Mado Junction ,노변정류장,233001744
1136,126.82443329999998,37.1970833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,,4170572.0,현대아파트,37771.0,Hyundai Apartment ,노변정류장,233001746
1137,126.8241333,37.1971333,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,,4170417.0,현대아파트,37767.0,Hyundai Apartment ,노변정류장,233001747
1138,126.82106670000002,37.20515,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,,4170959.0,남양중고교입구,37774.0,Namyang Middle & High School,노변정류장,233001749
1139,126.8896,37.1781167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 팔탄면,4170401.0,창곡3리.독골,37766.0,"Changgok 3-ri, Dokgol",노변정류장,233001750
1140,126.8897167,37.1774,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 팔탄면,4130372.0,창곡3리,37761.0,Changgok 3-ri,노변정류장,233001751
1141,126.8846167,37.1855833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 팔탄면,4170803.0,창곡2리교회앞,37772.0,Changgok 2-ri Church ,노변정류장,233001752
1142,126.95256670000002,37.21731670000001,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 봉담읍,4131033.0,동문아파트.협성대학교.봉담중고교,37764.0,"Dongmun Apartment, Hyupsung University, Bongdam Middle & High School",노변정류장,233001755
1143,126.95896670000002,37.2178333,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 봉담읍,4116672.0,하나로마트.화성고용센터,37756.0,"Hanaro Mart, Hwaseong Employment Center",노변정류장,233001756
1144,126.96151670000002,37.2162333,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 봉담읍,4170825.0,동화휴먼시아3.4단지.봉담우체국,37773.0,"Donghwa Humansia Apartment 3 & 4-danji, Bongdam Post Office",노변정류장,233001757
1145,126.96055,37.2148333,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 봉담읍,4130387.0,동화휴먼시아6단지,37762.0,Donghwa Humansia Apartment 6-danji,노변정류장,233001758
1146,127.10913329999998,37.1658167,,55504.0,화성시,,,부영A73블럭.아이파크,55504.0,,,233001753
1147,126.90705,37.0866833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4199374.0,외국인복지센터,37811.0,Foreigners Community Service Center,노변정류장,233001760
1148,126.9048167,37.0866167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4199375.0,구문천공원,37812.0,Gumuncheon Park,노변정류장,233001761
1149,127.1092667,37.16551670000001,,55505.0,화성시,,,아이파크.부영A73블럭,55505.0,,,233001754
1150,126.89855,37.0773167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4199376.0,현동목장앞,37813.0,Hyeondong Farm,노변정류장,233001763
1151,126.89585,37.0758667,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4199378.0,구문천삼거리,37815.0,Gumuncheon Samgeori ,노변정류장,233001764
1152,126.8987167,37.0771833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4199379.0,현동목장앞,37816.0,Hyeondong Farm,노변정류장,233001765
1153,126.9047,37.08631670000001,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4199380.0,구문천공원,37817.0,Gumuncheon Park,노변정류장,233001767
1154,126.90961670000002,37.0864833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4199381.0,메탈산업단지,37818.0,Metal Industrial Complex,노변정류장,233001768
1155,126.9109,37.1355833,경기도 화성시,37809.0,화성시,,,바다마트,37809.0,Bada Mart,,233001769
1156,126.85573329999998,37.0560333,경기도 화성시,37823.0,화성시,경기도 화성시 장안면,,장명초교입구,37823.0,Jangmyong Elementary School ,노변정류장,233001770
1157,126.8530167,37.066,경기도 화성시,37796.0,화성시,경기도 화성시 장안면,,삼주농장입구,37796.0,Samju Farm,노변정류장,233001771
1158,126.8562333,37.0745333,경기도 화성시,37791.0,화성시,경기도 화성시 장안면,,해태전자,37791.0,Haitai Electronics ,노변정류장,233001772
1159,126.86405,37.0796667,경기도 화성시,37842.0,화성시,경기도 화성시 장안면,,독정3리,37842.0,Dokjeong 3-ri,노변정류장,233001773
1160,126.85605,37.0745333,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 장안면,4131058.0,해태전자,37793.0,Haitai Electronics,노변정류장,233001774
1161,126.83691670000002,37.0979333,경기도 화성시,37800.0,화성시,경기도 화성시 장안면,,어은1리한양빌라앞,37800.0,Eoeun 1-ri Hanyang Villa,노변정류장,233001775
1162,126.8021667,37.0664833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 우정읍,4199397.0,장작터,37834.0,Jangjakteo,노변정류장,233001776
1163,126.7649,37.052,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 우정읍,4199398.0,매향3리입구,37835.0,Maehyang 3-ri ,노변정류장,233001777
1164,126.7572167,37.05505,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 우정읍,4199403.0,매향3리회센터,37836.0,Maehyang 3-ri Fish Center,노변정류장,233001778
1165,126.7648,37.0518167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 우정읍,4199404.0,매향3리.가로지입구,37838.0,"Maehyang 3-ri, Garoji",노변정류장,233001779
1166,126.80225,37.06641670000001,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 우정읍,4199405.0,장작터,37839.0,Jangjakteo,노변정류장,233001780
1167,127.05475,37.2080667,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 능동,4199454.0,자연앤데시앙,37863.0,Jayeon-n Dessian Apartment,노변정류장,233001781
1168,127.0781167,37.2166333,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 석우동,4199455.0,한림대병원(중),37864.0,Hallym University Medical Center,중앙차로 정류장,233001782
1169,126.79765,37.0955833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 우정읍,4170561.0,한각1리,37797.0,Hangak 1-ri,노변정류장,233001784
1170,126.7980333,37.1053,경기도 화성시,37825.0,화성시,경기도 화성시 우정읍,,봉래사,37825.0,Bongraesa,노변정류장,233001786
1171,127.05705,37.2075833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 능동,4170406.0,한마음초교.광명메이루즈,37734.0,"Hanmaeum Elementary School, ",노변정류장,233001787
1172,126.9504833,37.0808167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 양감면,4199444.0,양감초등학교.중학교,37856.0,Yanggam Elementary & Middle School,노변정류장,233001788
1173,126.9450833,37.0749667,경기도 화성시,37857.0,화성시,경기도 화성시 양감면,,신왕리,37857.0,Sinwang-ri,노변정류장,233001789
1174,126.9498,37.0722333,경기도 화성시,37858.0,화성시,경기도 화성시 양감면,,신왕2리마을회관,37858.0,Sinwang 2-ri Community Center,노변정류장,233001790
1175,126.94513329999998,37.0749167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 양감면,4199442.0,신왕리,37855.0,Sinwang-ri ,노변정류장,233001791
1176,126.9504667,37.0807167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 양감면,4107878.0,양감초중교,37987.0,Yanggam Elementary & Middle School,노변정류장,233001792
1177,126.8898,37.0755333,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4199377.0,구문천5리(회차),37814.0,Gumuncheon 5-ri,노변정류장,233001793
1178,126.86638329999998,37.0927333,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 장안면,4199406.0,발안식염온천,37840.0,Baran Spa,노변정류장,233001794
1179,126.8692,37.0793,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 장안면,4199407.0,독정4리,37841.0,Dokjeong 4-ri ,노변정류장,233001795
1180,126.8393667,37.1083167,경기도 화성시,37843.0,화성시,경기도 화성시 장안면,,3M,37843.0,3M,노변정류장,233001796
1181,126.823,37.1077833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 장안면,4199410.0,금의1리복지회관,37844.0,Geumui 1-ri Welfare Center,노변정류장,233001797
1182,126.68371670000002,37.1153,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 서신면,4199400.0,궁평항(회차),37837.0,Gungpyeonghang Port,노변정류장,233001799
1183,126.79841670000002,37.1099333,경기도 화성시,37826.0,화성시,경기도 화성시 우정읍,,화수농원,37826.0,Hwasu Farm ,노변정류장,233001800
1184,126.79153329999998,37.1089,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 우정읍,4199391.0,화수3리입구,37828.0,Hwasu 3-ri ,노변정류장,233001802
1185,126.7890833,37.1062167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 우정읍,4199392.0,화수3리노인회관,37829.0,Hwasu 3-ri Seniors Community Center ,노변정류장,233001803
1186,126.79156670000002,37.1088667,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 우정읍,4199393.0,화수3리입구,37830.0,Hwasu 3-ri ,노변정류장,233001804
1187,126.79371670000002,37.1084833,경기도 화성시,37827.0,화성시,경기도 화성시 우정읍,,화수2리입구,37827.0,Hwasu 2-ri ,노변정류장,233001801
1188,126.7937,37.1084333,경기도 화성시,37831.0,화성시,경기도 화성시 우정읍,,화수2리입구,37831.0,Hwasu 2-ri ,노변정류장,233001805
1189,126.8689,37.05655,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 장안면,4199382.0,장안9리,37819.0,Jangan 9-ri,노변정류장,233001807
1190,126.8669,37.0499833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 장안면,4199383.0,장안7리,37820.0,Jangan 7-ri,노변정류장,233001808
1191,126.79841670000002,37.10986670000001,경기도 화성시,37832.0,화성시,경기도 화성시 우정읍,,화수농원앞,37832.0,Hwasu Farm ,노변정류장,233001806
1192,126.8575,37.0514167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 장안면,4199385.0,장안6리노인회관,37822.0,Jangan 6-ri Seniors Community Center,노변정류장,233001810
1193,126.8602,37.0511667,경기도 화성시,37821.0,화성시,경기도 화성시 장안면,,장안6리,37821.0,Jangan 6-ri,노변정류장,233001809
1194,127.10235,37.1858,,,화성시,,,신리천리베라마을,55508.0,,,233001813
1195,126.8211,37.1025333,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 우정읍,4199411.0,멱우2리회관앞,37845.0,Myeogu 2-ri Community Center,노변정류장,233001814
1196,126.8265,37.0858833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 장안면,4131074.0,어은삼거리,37792.0,Eoeun Samgeori,노변정류장,233001816
1197,127.07913329999998,37.2153167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 석우동,4199456.0,이마트.한림대병원,37879.0,"Emart, Hanllym University Medical Center",노변정류장,233001817
1198,126.97736670000002,37.1631167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 정남면,4199449.0,신리앞,37859.0,Sin-ri,노변정류장,233001818
1199,126.9582667,37.14215,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4199450.0,효원납골공원,37860.0,Hyowon Memorial Park ,노변정류장,233001819
1200,126.95385,37.1337833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4199451.0,동오리종점,37861.0,Dong-o-ri Bus Terminal ,노변정류장,233001820
1201,126.9757167,37.16255,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 정남면,4199452.0,신라주유소앞,37878.0,Silla Gas Station,노변정류장,233001822
1202,126.9780333,37.1632167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 정남면,4199453.0,신리앞,37862.0,Sin-ri,노변정류장,233001823
1203,126.945,37.0817667,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 양감면,4130268.0,양감보건소,37794.0,Yanggam Public Health Center,노변정류장,233001824
1204,126.93075,37.06805,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 양감면,9199458.0,요당성지,37866.0,Yodangseongji,노변정류장,233001826
1205,126.94271670000002,37.0796167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 양감면,4199464.0,충만주유소,37870.0,Chungman Gas Station,노변정류장,233001830
1206,126.93238329999998,37.0889,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 양감면,4199465.0,동양콘크리트입구,37871.0,Dongyang Concrete,노변정류장,233001831
1207,126.93238329999998,37.0889,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 양감면,9199465.0,동양콘크리트입구,37871.0,Dongyang Concrete,노변정류장,233001831
1208,126.93881670000002,37.0881167,경기도 화성시,37877.0,화성시,경기도 화성시 양감면,,신한바이오캠,37877.0,Shinhan BioChem,노변정류장,233001837
1209,126.6631833,37.23875,경기도 화성시,37885.0,화성시,경기도 화성시 송산면,,마산포,37885.0,Masanpo,노변정류장,233001838
1210,126.6673167,37.2408,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 송산면,4107911.0,고포1리,37884.0,Gopo 1-ri,노변정류장,233001839
1211,126.9891667,37.2067167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 안녕동,4130140.0,융건릉.용주사입구,36996.0,"Yunggeolleung, Yongjusa",노변정류장,233001840
1212,126.98925,37.2069333,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 안녕동,4199718.0,융건릉.용주사입구,36997.0,"Yunggeolleung, Yongjusa",노변정류장,233001841
1213,127.00301670000002,37.2015333,경기도 화성시,36998.0,화성시,경기도 화성시 안녕동,,중외제약사거리,36998.0,JW Pharmaceutical Sageori ,노변정류장,233001842
1214,127.0019833,37.2021667,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 안녕동,4199720.0,중외제약사거리,36999.0,JW Pharmaceutical Sageori ,노변정류장,233001843
1215,127.06965,37.1899333,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 반송동,4199600.0,반송초중교,37887.0,Bansong Elementary & Middle School ,노변정류장,233001844
1216,127.0697,37.1901833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 반송동,4199601.0,반송초중교,37888.0,Bansong Elementary & Middle School ,노변정류장,233001845
1217,127.0729,37.188,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 반송동,4199602.0,나루고등학교,37889.0,Naru High School,노변정류장,233001846
1218,127.0730833,37.18815,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 반송동,4199603.0,나루고등학교,37890.0,Naru High School,노변정류장,233001847
1219,127.0773167,37.18645,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 반송동,4199604.0,동양파라곤,37891.0,Dongyang Paragon,노변정류장,233001848
1220,127.0776,37.18615,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 반송동,4199605.0,동양파라곤,37892.0,Dongyang Paragon ,노변정류장,233001849
1221,126.65971670000002,37.1727833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 서신면,4122096.0,제부도입구,55347.0,Jebudo Island,노변정류장,233001850
1222,127.1107,37.1833333,,,화성시,,,신리천,55510.0,,,233001851
1223,126.9270833,37.1303167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4199616.0,대방노블랜드.풍림아이원,37895.0,"Daebang Novel-land, Poonglim I-one Apartment ",노변정류장,233001852
1224,126.9269167,37.1289333,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4199617.0,향남중고등학교,37896.0,Hyangnam Middle & High School ,노변정류장,233001853
1225,126.92421670000002,37.1260167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4199618.0,한일베라체.행정초교,37897.0,"Hanil Verace, Haengjong Elementary School",노변정류장,233001854
1226,126.91988329999998,37.1261167,경기도 화성시,37898.0,화성시,경기도 화성시 향남읍,,에일린의뜰.휴먼시아6단지,37898.0,"Eileen-Garden, Humansia 6-danji",노변정류장,233001855
1227,126.9159,37.1263167,경기도 화성시,37899.0,화성시,경기도 화성시 향남읍,,신명스카이뷰.휴먼시아5단지,37899.0,"Sinmyeong SKYVIEW, Humansia 5-danji",노변정류장,233001856
1228,126.9151167,37.1277,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4199621.0,신명스카이뷰.우미린,37900.0,"Skyview, Woomi Lynn Apartment ",노변정류장,233001857
1229,126.9176333,37.1298333,경기도 화성시,37901.0,화성시,경기도 화성시 향남읍,,우미린아파트.향일고,37901.0,"Woomirin Apartment, Hyangil High School ",노변정류장,233001858
1230,126.9195833,37.1297167,경기도 화성시,37902.0,화성시,경기도 화성시 향남읍,,신영지웰2차아파트,37902.0,Shinyoung G Well Apartment 2-cha,노변정류장,233001859
1231,126.92135,37.13055,경기도 화성시,37903.0,화성시,경기도 화성시 향남읍,,화성소방서.향남홈플러스,37903.0,"Hwaseong Fire Station, Hyangnam Home Plus",노변정류장,233001860
1232,126.91595,37.14095,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 팔탄면,4199625.0,가재4리,37904.0,Gajae 4-ri,노변정류장,233001862
1233,126.9136333,37.13875,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4199626.0,신성미소지움아파트,37905.0,Shinsung Misozium Apartment ,노변정류장,233001863
1234,126.91145,37.1347667,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4199637.0,발안삼거리,37912.0,Baran Samgeori ,노변정류장,233001864
1235,126.9145,37.13925,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4199627.0,신성미소지움아파트,37906.0,Shinsung Misozium Apartment ,노변정류장,233001865
1236,126.9608333,37.23745,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 봉담읍,4199628.0,수영오거리.신창아파트입구,37907.0,"Suyeong Ogeori, Sinchang Apartment ",노변정류장,233001866
1237,126.96111670000002,37.2374,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 봉담읍,4199629.0,수영오거리.신창아파트입구,37908.0,"Suyeong Ogeori, Sinchang Apartment ",노변정류장,233001867
1238,126.9549167,37.2365333,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 봉담읍,4199630.0,수영초등학교,37909.0,Suyeong Elementary School ,노변정류장,233001868
1239,126.9544333,37.2364,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 봉담읍,4199631.0,수영초등학교,37910.0,Suyeong Elementary School ,노변정류장,233001869
1240,126.95335,37.23655,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 봉담읍,4199632.0,신창아파트,37911.0,Shinchang Apartment,노변정류장,233001870
1241,126.66648329999998,37.177,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 서신면,4121949.0,장외리.오리골,55348.0,Jebu Transport Garage,노변정류장,233001871
1242,126.65923329999998,37.1669333,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 서신면,4170949.0,제부해수탕,37925.0,Jebu Seawater Bathhouse,노변정류장,233001872
1243,126.6791333,37.17001670000001,경기도 화성시,37930.0,화성시,경기도 화성시 서신면,,장외리,37930.0,Jang-oe-ri,노변정류장,233001873
1244,126.6790333,37.17001670000001,경기도 화성시,37926.0,화성시,경기도 화성시 서신면,,장외리,37926.0,Jang-oe-ri,노변정류장,233001874
1245,126.68565,37.1742,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 서신면,4196021.0,숲풀안앞,37784.0,Suppuran,노변정류장,233001875
1246,126.6856,37.1742833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 서신면,4196020.0,숲풀안앞,37783.0,Suppuran,노변정류장,233001876
1247,127.12381670000002,37.1822333,,,화성시,,,호반5차.르파비스,55512.0,,,233001879
1248,127.1235333,37.1825833,,,화성시,,,호반5차.르파비스,55513.0,,,233001880
1249,126.68971670000002,37.1844333,경기도 화성시,37936.0,화성시,경기도 화성시 서신면,,하내연수원,37936.0,Hanae Education & Training Institute ,노변정류장,233001881
1250,126.68925,37.1871667,경기도 화성시,37924.0,화성시,경기도 화성시 서신면,,전곡삼거리,37924.0,Jeongok Samgeori,노변정류장,233001884
1251,126.66486670000002,37.1955667,경기도 화성시,37781.0,화성시,경기도 화성시 서신면,,전곡리.엠보트,37781.0,"Jeongok-ri, M-Boat",노변정류장,233001885
1252,126.65193329999998,37.1861167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 서신면,4197353.0,전곡항,37921.0,Jeongok Port,노변정류장,233001886
1253,126.69135,37.1743,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 서신면,4199953.0,느티나무앞,37928.0,Neutinamu ,노변정류장,233001887
1254,126.6914,37.1743667,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 서신면,4199954.0,느티나무앞,37927.0,Neutinamu ,노변정류장,233001888
1255,126.7059,37.1687167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 서신면,4105669.0,서신초등학교,37959.0,Seosin Elementary School ,노변정류장,233001889
1256,126.70596670000002,37.1688167,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 서신면,4105670.0,서신초등학교,37960.0,Seosin Elementary School ,노변정류장,233001890
1257,126.6663167,37.1769333,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 서신면,4102832.0,장외리.오리골,37929.0,Jebu Transport Garage,노변정류장,233001903
1258,126.65921670000002,37.17255,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 서신면,4122097.0,제부도입구,55349.0,Jebudo Island,노변정류장,233001904
1259,126.6898,37.1844167,경기도 화성시,37938.0,화성시,경기도 화성시 서신면,,하내연수원,37938.0,Hanae Education & Training Institute ,노변정류장,233001905
1260,126.68965,37.1789833,경기도 화성시,37937.0,화성시,경기도 화성시 서신면,,광평리.고래몰,37937.0,"Gwangpyeong-ri, Goraemul ",노변정류장,233001907
1261,126.6893667,37.18715,경기도 화성시,37782.0,화성시,경기도 화성시 서신면,,전곡삼거리,37782.0,Jeongok Samgeori,노변정류장,233001909
1262,126.6522,37.1861,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 서신면,4170213.0,전곡항,37932.0,Jeongok Port,노변정류장,233001912
1263,126.6650333,37.1957333,경기도 화성시,55063.0,화성시,,,전곡리.엠보트,55063.0,"Jeongok-ri, M-Boat",노변정류장,233001913
1264,126.68955,37.1789667,경기도 화성시,37939.0,화성시,경기도 화성시 서신면,,광평리.고래몰,37939.0,"Gwangpyeong-ri, Goraemul ",노변정류장,233001915
1265,127.03383329999998,37.20385,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 병점동,4170340.0,유엔아이,37935.0,U&I,노변정류장,233001920
1266,127.0340833,37.20325,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 병점동,4170339.0,유엔아이,37933.0,U&I,노변정류장,233001921
1267,126.83965,37.24621670000001,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 비봉면,4119366.0,유포리,55363.0,Yupo-ri ,노변정류장,233001923
1268,126.70033329999998,37.19976670000001,경기도 화성시,37922.0,화성시,경기도 화성시 서신면,,전곡1리.당고지,37922.0,"Jeongok 1-ri, Danggoji",노변정류장,233001925
1269,126.69685,37.1972,경기도 화성시,37923.0,화성시,경기도 화성시 서신면,,전곡1리.화성오일뱅크,37923.0,"Jeongok 1-ri, Hwaseong Oil Bank",노변정류장,233001926
1270,126.69051670000002,37.1854333,경기도 화성시,37780.0,화성시,경기도 화성시 서신면,,전곡삼거리마트,37780.0,Jeongok Samgeori Mart,노변정류장,233001927
1271,126.66375,37.1749833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 서신면,4122098.0,돈말입구,55350.0,Donmal ,노변정류장,233001928
1272,126.66385,37.1748833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 서신면,4121948.0,돈말입구,55351.0,Donmal,노변정류장,233001930
1273,126.8311333,37.1205333,경기도 화성시,37947.0,화성시,경기도 화성시 장안면,,석포3리,37947.0,Seokpo 3-ri,노변정류장,233001932
1274,126.9107833,37.1333667,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4198442.0,KEB하나은행발안지점,37940.0,Baran KEB Hana Bank,노변정류장,233001934
1275,126.8990833,37.1310667,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4170998.0,발안주공아파트,37941.0,Baran Jugong Apartment,노변정류장,233001935
1276,126.91015,37.1302833,경기도 화성시,"[None None None None None None None None None None None None None None
 None]",화성시,경기도 화성시 향남읍,4130353.0,발안기업은행,37277.0,Baran IBK Bank,노변정류장,233001936
