'||승차역ID1||',startCount,end_count,transfer_count
12593.0,1,,
12858.0,1,,
12883.0,1,,
12903.0,1,1.0,
12905.0,2,2.0,
12941.0,2,,
13015.0,1,1.0,
13020.0,18,1.0,6.0
13025.0,2,,
13091.0,15,,
13116.0,4,20.0,
13185.0,1,,
13264.0,4,,
13315.0,1,,
13322.0,1,,
13372.0,1,1.0,
13431.0,1,,
13433.0,1,,
13440.0,1,,
13512.0,3,,
13529.0,1,1.0,
13576.0,1,,
13611.0,4,1.0,3.0
13624.0,10,,
13675.0,2,,
13691.0,2,,
13725.0,1,,
13773.0,3,,
13777.0,1,,
13778.0,1,,
13829.0,1,,
13924.0,1,,
13959.0,2,,
13965.0,1,,2.0
14049.0,1,,
14303.0,4,,
14397.0,3,,
14410.0,3,4.0,
14448.0,1,,
14494.0,1,,
14496.0,4,,
14502.0,1,,
14503.0,1,,
14521.0,1,,
14537.0,1,,
14541.0,1,,
14603.0,1,1.0,
14655.0,9,,
14661.0,1,,
14811.0,1,,
14826.0,1,,
14828.0,1,,
14831.0,1,,
14865.0,1,,
14893.0,1,1.0,
14909.0,4,,
14948.0,2,,
15241.0,2,,
15242.0,1,1.0,
15359.0,1,,
15361.0,1,,
15366.0,2,,
15370.0,1,,
15373.0,1,,
15494.0,1,,
15552.0,1,,
15587.0,1,,
15589.0,1,,
15596.0,1,,
15669.0,1,,
15906.0,4,1.0,
16087.0,2,1.0,
16118.0,4,4.0,
16119.0,6,,
16206.0,2,,
16303.0,1,,
16304.0,1,,
16343.0,8,1.0,
16431.0,1,,
20056.0,3,,
20229.0,1,1.0,
20274.0,3,,
31097.0,2,,
31524.0,1,,
31527.0,1,,
31530.0,1,1.0,
31531.0,1,1.0,
31544.0,1,,
31613.0,3,,
31896.0,1,,
32159.0,1,,
32723.0,17,,
32731.0,1,,
32732.0,1,2.0,
32733.0,3,3.0,
32735.0,1,,
32738.0,5,,
32739.0,1,1.0,
32741.0,1,,
32887.0,4,3.0,
33027.0,2,,
33029.0,2,,
33038.0,1,,
33066.0,3,,
33075.0,1,,
40032.0,1,,
60015.0,20,1.0,
60028.0,3,7.0,
60031.0,12,1.0,
60060.0,5,2.0,
60069.0,3,,
60080.0,3,,
60282.0,3,,
60283.0,1,,
70012.0,1,,
70054.0,1,,
70061.0,2,,
70063.0,1,,
70071.0,3,,
70114.0,2,,
70117.0,18,,3.0
70171.0,1,7.0,
70174.0,2,,
70489.0,2,,
70495.0,5,1.0,
70498.0,1,1.0,
70500.0,28,,3.0
70504.0,1,,
70509.0,2,,
70592.0,2,1.0,
70629.0,1,,
70630.0,3,,
70631.0,3,,
70634.0,3,,
70635.0,1,,
70636.0,1,,
70651.0,1,,
70654.0,2,3.0,
70664.0,1,,
70665.0,1,3.0,
70670.0,1,4.0,
70680.0,1,,
70684.0,1,,
70685.0,2,,
70686.0,1,,
70687.0,1,,
70688.0,3,,
70689.0,1,,
70707.0,2,4.0,
70751.0,3,,
70752.0,3,,
70754.0,4,,
70755.0,22,8.0,
70756.0,16,,
70757.0,1,,
70760.0,1,3.0,
70769.0,1,,
70770.0,4,,
70771.0,2,,
70777.0,7,,
70779.0,4,,
70792.0,1,,
70800.0,1,3.0,
70810.0,1,1.0,
70823.0,1,,
70896.0,2,,
70897.0,1,,
70898.0,2,,
70900.0,2,,
70901.0,1,1.0,
70906.0,1,2.0,
70908.0,1,2.0,
70912.0,2,,
70913.0,2,,
70924.0,21,1.0,
70925.0,2,1.0,
70927.0,1,1.0,
70934.0,1,,
70938.0,6,3.0,
70939.0,5,1.0,
70940.0,2,,
70949.0,1,,
70952.0,5,,
70954.0,4,,
70956.0,3,,
70957.0,1,,
70965.0,2,,
70971.0,4,,
70976.0,1,4.0,
70981.0,1,3.0,
70986.0,1,1.0,6.0
71011.0,1,1.0,
71022.0,1,1.0,
71046.0,5,,
71047.0,3,,
71073.0,1,1.0,
71092.0,21,1.0,
71094.0,2,34.0,
71096.0,1,5.0,23.0
71098.0,20,4.0,4.0
71099.0,21,,
71102.0,9,,
71108.0,15,,
71109.0,1,,
71119.0,2,,
71124.0,2,,
71130.0,2,,
71131.0,4,,
71177.0,1,,
71190.0,4,1.0,4.0
71196.0,11,,
71198.0,12,,
71201.0,1,2.0,
71212.0,3,2.0,
71213.0,1,,
71227.0,1,,
71275.0,6,1.0,
71276.0,2,,
71282.0,2,,
71288.0,2,,
71289.0,3,,
71294.0,1,,3.0
71320.0,1,1.0,
71322.0,4,4.0,
71339.0,2,9.0,
71340.0,2,4.0,
71341.0,7,5.0,
71344.0,2,2.0,69.0
71345.0,1,4.0,
71346.0,2,24.0,
71347.0,11,3.0,2.0
71349.0,1,37.0,
71353.0,21,2.0,
71355.0,14,1.0,3.0
71360.0,1,8.0,
71363.0,1,9.0,
71371.0,8,1.0,
71375.0,7,2.0,
71424.0,2,,
71432.0,1,,
71435.0,1,,
71440.0,3,,
71501.0,1,,
71565.0,3,,
71566.0,2,,
71587.0,1,,
71601.0,2,,
71603.0,1,,
71606.0,2,,
71612.0,2,,
71623.0,1,1.0,
71742.0,1,,
71823.0,1,,
71839.0,1,8.0,
71874.0,4,2.0,16.0
71877.0,12,14.0,
71920.0,1,,
71959.0,2,,
71966.0,4,,
71968.0,2,,
71970.0,1,,
71972.0,1,,
72006.0,5,,
72011.0,5,,3.0
72012.0,8,2.0,
72027.0,1,16.0,
72039.0,9,,
72046.0,4,,
72048.0,4,,
72049.0,18,,3.0
72075.0,7,1.0,5.0
72076.0,4,,4.0
72077.0,3,2.0,
72078.0,13,1.0,
72079.0,9,2.0,
72080.0,4,,5.0
72081.0,3,15.0,
72110.0,2,11.0,
72126.0,1,,
72130.0,3,,
72138.0,1,2.0,
72139.0,3,,
72142.0,1,,
72144.0,2,1.0,
72149.0,1,,
72150.0,1,2.0,
72151.0,3,,
72154.0,1,,
72157.0,1,1.0,
72170.0,1,2.0,
72239.0,1,,
72242.0,1,,
72244.0,1,,
72245.0,1,,
72246.0,2,,
72247.0,2,,
72250.0,7,,
72278.0,1,1.0,102.0
72279.0,1,1.0,35.0
72280.0,1,3.0,22.0
72297.0,1,6.0,
72299.0,2,2.0,
72309.0,1,,
72315.0,3,,
72317.0,1,,
72318.0,3,,
72329.0,21,2.0,3.0
72331.0,7,,2.0
72335.0,16,,6.0
72336.0,33,2.0,3.0
72341.0,3,3.0,3.0
72350.0,11,15.0,
72359.0,2,,
72361.0,1,,
72362.0,1,,
72368.0,1,,
72369.0,2,,
72386.0,1,2.0,
72391.0,5,,
72394.0,9,3.0,
72395.0,2,,
72401.0,8,6.0,
72403.0,8,1.0,
72410.0,6,5.0,4.0
72411.0,1,1.0,
72431.0,1,,
72436.0,8,,
72437.0,1,,
72439.0,3,,
72444.0,1,,
72473.0,6,1.0,
72484.0,2,,
72485.0,8,,
72486.0,3,,
72487.0,2,,
72488.0,6,,
72489.0,1,,
72506.0,2,,
72520.0,1,,
72521.0,1,,
72527.0,10,3.0,14.0
72528.0,19,6.0,
72529.0,26,7.0,
72531.0,1,,3.0
72536.0,2,6.0,
72539.0,1,,
72540.0,4,,
72541.0,3,,
72548.0,3,20.0,
72570.0,1,,
72572.0,2,,
72581.0,1,7.0,
72582.0,7,13.0,
72584.0,7,3.0,16.0
72585.0,3,1.0,5.0
72591.0,2,1.0,
72605.0,6,4.0,
72619.0,5,,
72654.0,2,1.0,
72706.0,1,,
72754.0,1,1.0,8.0
72757.0,1,,
72759.0,2,,
72763.0,1,,
72782.0,1,8.0,
72789.0,1,18.0,
72795.0,2,1.0,
72798.0,14,1.0,
72799.0,15,22.0,
72814.0,4,,
72817.0,3,,
72851.0,10,2.0,
72853.0,1,,
72854.0,7,1.0,
72869.0,1,,
72870.0,2,1.0,
72872.0,2,8.0,
72874.0,1,4.0,
72876.0,2,6.0,
72877.0,7,6.0,
72900.0,2,,
72908.0,6,,
72929.0,13,4.0,
72931.0,3,7.0,
72940.0,3,,
72941.0,10,,
72945.0,1,,
72985.0,1,,
72986.0,5,,
72988.0,1,,
72992.0,1,,8.0
73025.0,2,,
73061.0,1,,
73067.0,2,,
73074.0,1,,
73091.0,1,,
73093.0,2,,
73110.0,2,,
73123.0,1,,
73125.0,1,,
73130.0,1,,
73132.0,1,,
73166.0,3,,
73167.0,1,,
73169.0,5,,
73170.0,1,,
73187.0,2,,
73190.0,3,,
73199.0,1,2.0,
73200.0,1,2.0,
73201.0,3,1.0,
73202.0,2,,
73319.0,1,,
73637.0,2,,
73654.0,1,,
73656.0,12,1.0,
73664.0,1,,
73665.0,3,,
73677.0,2,,
73678.0,4,,
73679.0,13,5.0,
73681.0,5,,6.0
73690.0,1,4.0,
73728.0,1,,
73757.0,5,3.0,
73760.0,1,,
73767.0,2,1.0,
73768.0,1,,
73769.0,1,,
73772.0,1,4.0,
73773.0,3,3.0,
73776.0,1,19.0,
73783.0,2,3.0,
73801.0,7,,
73803.0,4,,
73805.0,3,10.0,
73809.0,7,,
73821.0,1,,
73827.0,1,,
73844.0,39,7.0,56.0
73870.0,1,,
73874.0,2,,
73875.0,1,,
73931.0,1,,
73936.0,2,1.0,
73938.0,2,,
73949.0,1,,
73950.0,1,,
73952.0,4,,
73953.0,1,,
73958.0,1,,
73983.0,10,5.0,4.0
73986.0,1,,
73987.0,1,,
74012.0,10,5.0,
74029.0,1,4.0,
74091.0,1,,
74195.0,2,,
74197.0,3,,
74203.0,1,11.0,
74415.0,1,,
74420.0,2,,
74426.0,3,2.0,
74427.0,2,,
74429.0,6,,
74435.0,2,2.0,
74436.0,1,,
74577.0,2,2.0,
74586.0,2,,
74591.0,1,,
74604.0,20,,
74612.0,3,,
74668.0,1,,
74681.0,10,1.0,
74699.0,1,,
74700.0,7,,
74703.0,2,,
74705.0,1,,
74745.0,3,,
74804.0,1,,
74835.0,1,,
74837.0,1,,
74870.0,3,,
74879.0,1,,
74880.0,1,1.0,
74882.0,1,,
74898.0,1,,
74913.0,24,,14.0
74914.0,10,5.0,8.0
74915.0,6,8.0,5.0
74917.0,17,1.0,13.0
74919.0,13,3.0,5.0
74920.0,8,,5.0
74922.0,49,,10.0
74923.0,28,2.0,9.0
74926.0,3,22.0,21.0
74927.0,2,36.0,
74931.0,5,24.0,90.0
74934.0,3,5.0,13.0
74935.0,4,7.0,96.0
74939.0,1,,
74947.0,1,6.0,20.0
74968.0,2,,2.0
74991.0,4,,
74992.0,6,,
74993.0,7,4.0,
74994.0,1,2.0,
75057.0,1,,
75086.0,3,1.0,
75088.0,1,,
75090.0,2,,
75091.0,1,,
75106.0,1,,
75115.0,3,,
75128.0,1,,
75129.0,1,,
75141.0,4,,
75142.0,3,2.0,
75143.0,1,1.0,
75144.0,2,2.0,
75146.0,1,,
75148.0,1,3.0,
75149.0,1,4.0,
75151.0,1,2.0,
75170.0,5,,
75189.0,1,,
75194.0,5,,
75206.0,1,,
75209.0,4,,
75224.0,2,,
75267.0,4,,
75269.0,1,,
75303.0,1,1.0,
75304.0,1,,
75305.0,9,1.0,15.0
75336.0,2,,
75340.0,2,,
75356.0,1,,
75378.0,2,,
75390.0,1,,
75410.0,1,,
75414.0,2,1.0,
75421.0,2,,
75424.0,4,,
75426.0,7,4.0,
75428.0,1,,
75433.0,9,6.0,
75455.0,1,,
75465.0,2,,
75466.0,3,1.0,
75470.0,1,,
75472.0,1,,
75476.0,1,,
75487.0,2,,
75495.0,1,2.0,
75513.0,1,,
75579.0,1,,
75584.0,1,,
75643.0,3,,
75690.0,8,,
75746.0,1,,
75748.0,9,,
75752.0,1,7.0,7.0
75760.0,14,,18.0
75761.0,1,,
75777.0,4,,
75786.0,3,2.0,
75811.0,2,2.0,
75837.0,2,,
75840.0,1,1.0,
75850.0,3,4.0,
75851.0,1,10.0,
75866.0,17,10.0,
75887.0,1,,
75891.0,1,,
75892.0,4,,
75893.0,1,,
75900.0,1,,
75919.0,3,4.0,
75920.0,7,,
75921.0,4,,
75927.0,7,1.0,
75928.0,2,2.0,
75929.0,4,3.0,
75930.0,2,1.0,
75932.0,1,,2.0
75935.0,25,1.0,
75938.0,3,,
75961.0,1,,
75962.0,2,,
75975.0,4,3.0,
75978.0,1,1.0,
75986.0,3,,
75987.0,2,1.0,
76021.0,2,,
76044.0,1,1.0,
76069.0,1,1.0,
76070.0,7,1.0,
76079.0,1,5.0,
76087.0,2,,
76242.0,1,,
76243.0,2,1.0,
76295.0,2,,
76423.0,3,,
76424.0,6,4.0,
76425.0,6,1.0,
76426.0,5,,
76431.0,3,,
76432.0,4,,
76433.0,1,1.0,
76437.0,1,,
76447.0,1,,
76448.0,1,,
76494.0,2,,
76496.0,1,1.0,
76587.0,1,1.0,
76591.0,3,2.0,
76621.0,8,,
76635.0,11,,
76636.0,7,,
76638.0,11,,
76639.0,9,,
76643.0,2,1.0,
76644.0,1,,
76649.0,1,1.0,
76660.0,1,,
76676.0,1,1.0,
76781.0,1,,
76806.0,1,,
76807.0,1,2.0,
76853.0,3,,
76859.0,1,1.0,
76905.0,2,1.0,
77120.0,1,,
77173.0,2,,
77596.0,1,1.0,
78258.0,1,,
78859.0,2,,
78909.0,1,,
79286.0,1,,
79646.0,1,1.0,
79692.0,1,,
79949.0,1,,
109887.0,1,,
111156.0,1,,
113529.0,3,,
115226.0,2,,
171283.0,1,,
171289.0,1,,
171330.0,1,6.0,
171334.0,1,,
173189.0,1,,
173190.0,3,,
173869.0,1,,
174577.0,1,,
2800017.0,2,,
2800037.0,1,,
2800048.0,1,,
2800199.0,1,,
2800213.0,1,,
2800218.0,1,1.0,
2800250.0,1,,
2800298.0,1,,
2800345.0,5,,
2800400.0,2,,
2800433.0,1,,
2800436.0,2,,
2800454.0,3,,
2800463.0,1,,
2800467.0,1,,
2800530.0,1,,
2800543.0,1,,
2800546.0,1,,
2800555.0,1,,
2800561.0,2,,
2800567.0,1,,
2800575.0,1,,
2800592.0,1,,
2800623.0,1,1.0,
2800624.0,2,,
2800627.0,1,,
2800637.0,1,,
2800641.0,1,1.0,
2800642.0,1,,
2800658.0,1,,
2800663.0,1,,
2800664.0,1,,
2800666.0,1,,
2800670.0,2,,
2800690.0,3,,
2800710.0,1,,
2800726.0,1,,
2800730.0,1,,
2800740.0,1,,
2800749.0,1,,
2800751.0,1,,
2800753.0,2,,
2800758.0,1,,
2800766.0,1,3.0,
2800799.0,1,,
2800813.0,1,,
2800835.0,1,,
2800852.0,2,1.0,
2800877.0,1,,
2800890.0,1,,
2800897.0,1,,
2800901.0,1,,
2800943.0,1,,
2800956.0,1,,
2800957.0,1,2.0,
2800990.0,2,,
2800999.0,2,,
2801018.0,1,1.0,
2801020.0,1,,
2801023.0,2,1.0,
2801036.0,1,,
2801040.0,3,,
2801044.0,2,,
2801058.0,1,,
2801070.0,1,,2.0
2801076.0,1,,
2801095.0,1,,
2801096.0,1,,
2801108.0,1,1.0,
2801119.0,1,,
2801123.0,1,,
2801147.0,2,,
2801151.0,1,,
2801153.0,1,,
2801155.0,1,,
2801174.0,1,,
2801178.0,2,,
2801186.0,2,,
2801220.0,1,,
2801232.0,1,,
2801234.0,1,,
2801237.0,4,,
2801278.0,2,,
2801311.0,2,,
2801332.0,3,,
2801369.0,1,,
2801380.0,1,,
2801404.0,1,,
2801433.0,4,,
2801443.0,1,,
2801451.0,1,,
2801457.0,1,,
2801460.0,1,,
2801464.0,2,,
2801471.0,2,,
2801478.0,1,1.0,
2801493.0,3,1.0,
2801497.0,1,,
2801503.0,1,,
2801508.0,2,,
2801514.0,3,,
2801515.0,1,1.0,
2801516.0,1,,
2801520.0,3,,
2801527.0,6,,
2801534.0,1,,
2801561.0,3,,
2801563.0,1,,
2801570.0,1,,
2801582.0,1,,
2801583.0,1,,
2801597.0,1,,
2801599.0,1,,
2801612.0,1,,
2801618.0,1,,
2801636.0,1,,
2801642.0,1,,
2801647.0,1,1.0,2.0
2801649.0,1,,
2801670.0,1,,
2801683.0,1,,
2801687.0,3,,
2801690.0,6,,
2801701.0,1,,
2801702.0,1,,
2801710.0,1,,
2801712.0,1,,
2801756.0,2,,
2801792.0,1,,
2801793.0,1,,
2801831.0,1,,
2801832.0,1,,
2801844.0,1,1.0,
2801846.0,2,,
2801848.0,1,,
2801849.0,1,,
2801850.0,1,,
2801895.0,3,,
2801901.0,1,,
2801916.0,1,,
2801921.0,3,,
2801948.0,2,,
2801949.0,2,2.0,
2801951.0,1,1.0,
2801952.0,2,,
2801953.0,2,,
2801958.0,1,,
2801973.0,1,,
2801974.0,1,,
2801979.0,2,,
2802005.0,1,,
2802008.0,1,,
2802044.0,1,,
2802046.0,1,,
2802052.0,1,,
2802061.0,1,,
2802087.0,1,,
2802094.0,3,,
2802096.0,1,,
2802107.0,1,1.0,
2802109.0,1,,
2802111.0,1,,
2802119.0,1,,
2802135.0,1,,
2802199.0,1,,
2802200.0,1,,
2802213.0,1,,
2802228.0,1,,
2802240.0,1,,
2802252.0,1,,
2802254.0,2,,
2802265.0,1,,
2802268.0,1,,
2802281.0,1,,
2802358.0,1,,
2802361.0,3,,
2802375.0,4,,
2802381.0,1,,
2802398.0,2,,
2802427.0,1,,
2802507.0,2,,
2802518.0,2,,
2802522.0,1,,
2802530.0,1,,
2802538.0,1,,
2802551.0,3,,
2802553.0,1,,
2802556.0,1,,
2802567.0,1,,
2802598.0,3,,
2802617.0,2,,
2802619.0,1,,
2802630.0,3,,
2802636.0,1,,
2802671.0,1,,
2802694.0,1,,
2802726.0,1,,
2802751.0,1,,
2802757.0,2,,
2802774.0,3,,
2802794.0,1,2.0,
2802801.0,3,,
2802803.0,1,,
2802804.0,1,,
2802807.0,1,,
2802808.0,1,,
2802809.0,4,,
2802840.0,1,,
2802841.0,1,1.0,
2802852.0,1,,
2802856.0,1,,
2802862.0,1,,
2802891.0,1,,
2802893.0,4,6.0,
2802894.0,1,,
2802895.0,4,,
2802898.0,1,1.0,
2802911.0,1,,
2802925.0,1,,
2802933.0,1,,
2802957.0,2,1.0,
2802959.0,5,1.0,
2802964.0,2,,
2802966.0,1,,
2802975.0,3,,
2802977.0,1,,
2802985.0,1,,
2803003.0,1,,
2803011.0,1,,
2803016.0,4,1.0,
2803018.0,1,,
2803022.0,1,,
2803030.0,2,,
2803046.0,2,,
2803050.0,1,,
2803071.0,2,,
2803077.0,1,,
2803082.0,3,,
2803088.0,2,,
2803093.0,1,,
2803108.0,1,,
2803109.0,1,,
2803115.0,1,,
2803123.0,1,,
2803223.0,1,,
2803253.0,1,,
2803259.0,1,,
2803267.0,1,,
2803275.0,1,,
2803319.0,1,,
2803322.0,2,,
2803331.0,1,,
2803370.0,1,,
2803414.0,1,,
2803524.0,2,,
2803772.0,1,,
2803874.0,1,,
2804294.0,1,,
2804418.0,1,,
2804812.0,1,,
2804893.0,1,,
2804912.0,1,,
2805037.0,1,,
2805058.0,5,,
2805165.0,1,,
2805254.0,1,,
2805273.0,2,,
2805276.0,1,,
2805292.0,1,,
2805308.0,1,,
2805423.0,1,,
2805444.0,1,,
2805553.0,1,,
2805597.0,2,1.0,
2805650.0,1,,
2805659.0,1,,
2805771.0,1,,
2805781.0,1,,
2805817.0,1,,
2805835.0,1,1.0,
2805836.0,1,,
2805837.0,2,,
2805838.0,1,,
2805866.0,2,,
2805876.0,1,,
2805902.0,1,,
2805943.0,2,,
2805953.0,1,,
2805954.0,1,,
2806015.0,1,,
2806076.0,1,,
2806174.0,1,,
2806199.0,1,,
2806204.0,1,,
2806507.0,2,,
2806527.0,1,1.0,
2806603.0,1,,
2806621.0,1,,
2806670.0,3,,
2806724.0,1,,
2806730.0,1,,
2806750.0,1,,
2806755.0,1,,
2806810.0,2,,
2806831.0,2,,
2806839.0,1,,
2806866.0,4,,
2806867.0,3,,
2806907.0,1,,
2807044.0,1,,
2807078.0,1,,
2807109.0,1,,
2807110.0,1,,
2807244.0,1,,
2807268.0,1,,
4100002.0,51,,
4100004.0,68,3.0,23.0
4100006.0,247,4.0,304.0
4100007.0,1,108.0,
4100008.0,67,10.0,13.0
4100009.0,21,100.0,3.0
4100010.0,77,24.0,
4100011.0,51,15.0,
4100012.0,15,85.0,2.0
4100013.0,1455,51.0,144.0
4100014.0,42,584.0,26.0
4100016.0,1829,64.0,90.0
4100017.0,43,1336.0,94.0
4100018.0,1502,78.0,135.0
4100019.0,25,763.0,24.0
4100020.0,1102,265.0,239.0
4100021.0,118,1266.0,185.0
4100022.0,1748,1063.0,2227.0
4100023.0,498,1035.0,1013.0
4100024.0,1437,471.0,768.0
4100027.0,260,986.0,131.0
4100028.0,1254,284.0,467.0
4100029.0,236,1136.0,145.0
4100030.0,896,341.0,175.0
4100031.0,4,7.0,
4100032.0,36,,34.0
4100034.0,121,103.0,23.0
4100035.0,881,519.0,174.0
4100036.0,294,1054.0,52.0
4100037.0,635,593.0,26.0
4100038.0,802,668.0,48.0
4100039.0,683,870.0,648.0
4100040.0,590,473.0,9.0
4100041.0,647,483.0,20.0
4100042.0,539,674.0,2151.0
4100043.0,496,146.0,9.0
4100044.0,40,47.0,
4100045.0,25,210.0,
4100046.0,178,268.0,7.0
4100047.0,420,248.0,67.0
4100048.0,3202,2816.0,5380.0
4100049.0,2431,2313.0,3804.0
4100050.0,885,2043.0,306.0
4100051.0,1962,1388.0,4076.0
4100052.0,1358,419.0,358.0
4100053.0,518,1004.0,683.0
4100054.0,90,182.0,
4100055.0,37,99.0,11.0
4100056.0,1748,553.0,413.0
4100057.0,335,633.0,484.0
4100058.0,674,179.0,93.0
4100059.0,274,424.0,331.0
4100060.0,255,289.0,254.0
4100061.0,402,445.0,315.0
4100062.0,151,205.0,60.0
4100063.0,228,236.0,83.0
4100064.0,410,191.0,118.0
4100065.0,249,288.0,95.0
4100066.0,155,195.0,83.0
4100067.0,407,183.0,68.0
4100068.0,413,793.0,164.0
4100069.0,359,369.0,40.0
4100070.0,105,84.0,6.0
4100072.0,292,583.0,97.0
4100073.0,583,907.0,178.0
4100075.0,18,11.0,177.0
4100076.0,656,147.0,102.0
4100077.0,307,258.0,499.0
4100078.0,68,58.0,6.0
4100079.0,40,110.0,
4100080.0,148,127.0,13.0
4100081.0,174,231.0,52.0
4100082.0,184,272.0,2.0
4100083.0,1490,1051.0,503.0
4100084.0,1191,934.0,181.0
4100085.0,349,168.0,15.0
4100086.0,284,685.0,57.0
4100087.0,505,418.0,29.0
4100088.0,241,318.0,25.0
4100089.0,462,353.0,21.0
4100090.0,248,395.0,17.0
4100091.0,262,322.0,56.0
4100092.0,403,359.0,52.0
4100095.0,575,386.0,90.0
4100096.0,357,526.0,17.0
4100097.0,303,475.0,51.0
4100098.0,342,355.0,75.0
4100100.0,247,456.0,7.0
4100101.0,1137,457.0,98.0
4100102.0,548,1175.0,26.0
4100103.0,653,577.0,88.0
4100104.0,583,602.0,34.0
4100105.0,481,592.0,140.0
4100106.0,484,462.0,162.0
4100111.0,417,767.0,44.0
4100113.0,1238,437.0,92.0
4100114.0,822,1920.0,102.0
4100116.0,2112,2370.0,849.0
4100117.0,1072,1146.0,145.0
4100118.0,829,1072.0,110.0
4100120.0,492,462.0,69.0
4100121.0,319,425.0,43.0
4100122.0,295,290.0,6.0
4100123.0,224,546.0,
4100124.0,324,148.0,6.0
4100125.0,155,554.0,
4100126.0,3104,3011.0,1384.0
4100127.0,3114,2202.0,939.0
4100128.0,257,800.0,49.0
4100129.0,2035,639.0,298.0
4100130.0,418,1511.0,216.0
4100131.0,1119,249.0,87.0
4100132.0,196,962.0,16.0
4100133.0,34,6.0,
4100134.0,2,,
4100135.0,205,483.0,54.0
4100136.0,584,471.0,132.0
4100137.0,20,44.0,10.0
4100138.0,1501,1817.0,386.0
4100140.0,761,1094.0,1218.0
4100141.0,4,4.0,264.0
4100144.0,1148,696.0,104.0
4100145.0,643,1562.0,201.0
4100146.0,1112,422.0,101.0
4100147.0,715,2694.0,149.0
4100149.0,34,50.0,12.0
4100150.0,17,21.0,14.0
4100151.0,9,49.0,
4100152.0,20,45.0,22.0
4100153.0,255,342.0,400.0
4100154.0,717,324.0,1292.0
4100155.0,523,595.0,258.0
4100156.0,650,521.0,187.0
4100157.0,328,336.0,86.0
4100158.0,854,777.0,308.0
4100159.0,824,462.0,87.0
4100161.0,284,550.0,128.0
4100162.0,1,40.0,76.0
4100163.0,45,1.0,142.0
4100164.0,39,177.0,293.0
4100167.0,8,,
4100168.0,167,16.0,36.0
4100169.0,10,98.0,61.0
4100170.0,202,17.0,14.0
4100171.0,18,139.0,12.0
4100184.0,3,,
4100187.0,2,,
4100189.0,5,,
4100191.0,5,,
4100193.0,6,,
4100195.0,5,,
4100197.0,1,,
4100213.0,1,1.0,
4100223.0,2,1.0,
4100232.0,1,,
4100240.0,2,4.0,
4100241.0,1,1.0,
4100243.0,3,,
4100248.0,7,1.0,
4100249.0,2,3.0,
4100268.0,1,,
4100270.0,1,,
4100273.0,1,,
4100281.0,1,,
4100283.0,4,,
4100287.0,1,1.0,
4100288.0,1,,
4100292.0,1,,
4100296.0,3,,
4100299.0,3,,
4100301.0,1,3.0,
4100302.0,4,1.0,
4100303.0,4,1.0,
4100304.0,1,,
4100312.0,2,,
4100314.0,2,,
4100324.0,2,,
4100325.0,3,,
4100326.0,2,,
4100328.0,2,,
4100333.0,1,1.0,
4100335.0,9,,
4100337.0,8,,
4100339.0,3,,
4100344.0,1,2.0,
4100345.0,4,,
4100347.0,2,,
4100349.0,4,,2.0
4100350.0,1,,
4100353.0,2,,
4100355.0,1,,
4100356.0,1,,
4100360.0,3,,
4100377.0,1,3.0,
4100378.0,7,,
4100382.0,17,,11.0
4100385.0,100,39.0,205.0
4100386.0,151,32.0,91.0
4100387.0,17,144.0,27.0
4100391.0,4,53.0,
4100395.0,5,,
4100396.0,1,,
4100402.0,8,5.0,
4100404.0,1,1.0,
4100405.0,4,6.0,
4100406.0,2,2.0,
4100408.0,5,1.0,6.0
4100410.0,4,23.0,
4100411.0,28,4.0,
4100412.0,3,5.0,
4100413.0,17,1.0,3.0
4100414.0,3,5.0,3.0
4100417.0,3,3.0,
4100418.0,2,3.0,
4100419.0,6,2.0,
4100420.0,4,19.0,
4100421.0,3,1.0,4.0
4100424.0,1,3.0,
4100427.0,1,5.0,
4100428.0,18,37.0,2.0
4100429.0,6,4.0,
4100430.0,15,4.0,
4100431.0,7,8.0,2.0
4100432.0,6,23.0,
4100433.0,18,8.0,
4100434.0,25,24.0,2.0
4100436.0,17,13.0,
4100437.0,12,11.0,
4100438.0,27,10.0,12.0
4100439.0,3,17.0,4.0
4100441.0,633,195.0,115.0
4100442.0,4,4.0,
4100443.0,221,209.0,143.0
4100444.0,700,255.0,83.0
4100445.0,381,124.0,19.0
4100446.0,122,316.0,18.0
4100447.0,525,236.0,35.0
4100448.0,233,390.0,108.0
4100449.0,484,186.0,44.0
4100450.0,289,360.0,56.0
4100451.0,361,395.0,68.0
4100452.0,666,321.0,84.0
4100454.0,1,,
4100456.0,6,,
4100457.0,24,1.0,5.0
4100458.0,255,103.0,120.0
4100459.0,134,176.0,56.0
4100460.0,297,277.0,51.0
4100461.0,288,174.0,34.0
4100462.0,216,215.0,34.0
4100463.0,218,235.0,77.0
4100464.0,265,237.0,359.0
4100472.0,2,1.0,
4100474.0,30,10.0,74.0
4100475.0,1,13.0,
4100476.0,24,2.0,
4100478.0,6,2.0,
4100479.0,2,21.0,
4100480.0,1,3.0,11.0
4100481.0,4,5.0,2.0
4100482.0,1,,
4100484.0,1,6.0,
4100485.0,13,1.0,
4100486.0,19,,
4100488.0,15,,
4100490.0,12,,
4100491.0,1,28.0,
4100492.0,21,,
4100493.0,2,24.0,
4100494.0,38,,14.0
4100496.0,17,1.0,27.0
4100497.0,2,11.0,231.0
4100498.0,396,810.0,222.0
4100500.0,2,10.0,3.0
4100501.0,8,27.0,3.0
4100503.0,1,4.0,
